srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2858096,AJ,3,560011,233,233,131,A,ADLD,560029,16-12-2017,06-05-2017,10-02-2018,4460,16-02-2018,1.42E+01
3037844,C,6,160059,233,233,131,C,ADLD,143001,05-01-2018,29-12-2017,30-03-2018,4549,03-04-2018,1.06E+01
2975588,AN,21,110015,233,233,131,A,ADLD,302020,24-02-2018,29-01-2018,13-03-2018,4580,24-03-2018,1.13E+01
2835796,AJ,2,110018,233,233,228,A,ADLD,201010,19-05-2017,18-05-2017,03-02-2018,4388,06-02-2018,1.40E+01
2842880,C,2,110018,233,233,228,A,ADLD,201304,06-01-2018,08-11-2016,06-02-2018,4094,08-02-2018,1.66E+01
2883213,AA,2,110018,233,233,228,A,ADLD,201304,01-01-2018,11-12-2017,18-02-2018,4150,20-02-2018,1.68E+01
2899289,AJ,2,110018,233,233,228,A,ADLD,110029,28-07-2017,05-09-2015,23-02-2018,4388,26-02-2018,1.62E+01
2876312,AJ,1,400059,233,233,131,A,ADLD,400031,11-05-2017,30-04-2017,16-02-2018,4398,01-03-2018,1.44E+01
2900905,C,1,400059,233,233,131,A,ADLD,400080,27-04-2017,27-04-2017,23-02-2018,4545,24-02-2018,1.35E+01
2900503,AN,21,110015,233,233,131,C,ADLD,151507,07-04-2017,05-04-2017,23-02-2018,4580,06-03-2018,1.21E+01
2883675,C,1,400059,233,233,131,A,ADLD,400072,06-05-2017,19-01-2017,18-02-2018,4545,06-03-2018,1.27E+01
2994207,AI,27,110034,233,233,131,A,ADLD,110031,25-11-2017,25-11-2017,18-03-2018,4388,26-03-2018,1.20E+01
2987892,AJ,2,110018,233,233,228,B,ADLD,250002,29-10-2017,17-05-2017,16-03-2018,4388,23-03-2018,1.23E+01
3054301,AI,8,700064,233,233,131,A,ADLD,700017,24-11-2017,24-11-2017,04-04-2018,4499,09-04-2018,1.13E+01
3051300,AJ,23,400001,233,233,131,A,ADLD,411039,02-11-2017,01-11-2017,03-04-2018,4398,09-04-2018,1.12E+01
3079074,AN,7,500004,233,233,131,A,ADLD,500064,22-05-2017,20-05-2017,12-04-2018,4403,20-04-2018,1.12E+01
2990323,AN,21,110015,233,245,131,A,ADLD,110088,03-06-2017,01-06-2017,17-03-2018,4580,19-03-2018,1.12E+01
3019538,C,3,560011,233,245,228,A,ADLD,560042,13-02-2018,12-02-2018,26-03-2018,4461,04-04-2018,1.13E+01
2908068,J,2,110018,201,201,131,D,ADLD,673028,17-01-2018,09-01-2018,26-02-2018,4415,09-03-2018,1.40E+01
2839025,AJ,6,160059,233,233,131,B,ADLD,160017,18-05-2017,18-05-2017,04-02-2018,4437,28-02-2018,1.36E+01
2987518,AJ,8,700064,233,233,131,C,ADLD,751006,03-02-2018,03-02-2018,16-03-2018,4499,20-03-2018,1.35E+01
3007124,AI,9,411016,233,233,131,C,ADLD,492001,16-10-2017,15-10-2017,22-03-2018,4021,27-03-2018,1.43E+01
3014956,AN,21,110015,233,233,131,B,ADLD,147301,08-01-2018,04-01-2018,24-03-2018,4580,27-03-2018,1.10E+01
3018561,AJ,25,560037,233,233,228,A,ADLD,560010,06-03-2018,04-05-2017,26-03-2018,4460,03-04-2018,1.17E+01
2876073,AN,2,110018,233,245,228,A,ADLD,110042,07-01-2018,11-12-2017,16-02-2018,4147,22-02-2018,1.56E+01
2839440,AN,21,110015,233,233,131,C,ADLD,141002,21-11-2017,18-11-2017,05-02-2018,4580,09-02-2018,1.21E+01
2938482,AN,21,110015,233,233,131,C,ADLD,143001,21-07-2017,15-07-2017,04-03-2018,4580,12-03-2018,1.35E+01
2985795,AJ,6,160059,233,233,228,B,ADLD,160002,08-02-2018,08-12-2017,15-03-2018,4437,17-03-2018,1.30E+01
2987317,AN,22,400104,233,233,131,C,ADLD,485001,23-10-2017,14-10-2017,16-03-2018,4581,19-03-2018,1.29E+01
3032413,C,1,400059,233,233,228,B,ADLD,452006,06-03-2018,01-11-2016,28-03-2018,4545,31-03-2018,1.21E+01
2848382,C,10,226010,233,233,228,B,ADLD,243001,09-11-2017,07-02-2017,07-02-2018,4444,11-02-2018,1.48E+01
2873268,AJ,2,110018,233,233,131,A,ADLD,110045,10-08-2016,01-06-2016,15-02-2018,4388,19-02-2018,1.51E+01
3027045,C,12,302006,233,233,131,B,ADLD,313001,23-09-2017,21-09-2017,27-03-2018,4453,10-04-2018,1.13E+01
2853904,AJ,2,110018,233,233,131,A,ADLD,122001,13-11-2017,08-11-2017,09-02-2018,4388,13-02-2018,1.38E+01
2993207,AN,8,700064,233,233,131,C,ADLD,751020,09-05-2017,05-05-2017,17-03-2018,4508,19-03-2018,1.27E+01
2962526,C,2,110018,308,233,228,A,ADLD,110032,26-08-2017,06-06-2017,10-03-2018,4091,21-03-2018,1.25E+01
3004296,AN,21,110015,233,233,131,B,ADLD,180012,19-05-2017,08-04-2017,21-03-2018,4580,27-03-2018,1.23E+01
3056696,AE,7,500004,233,233,228,B,ADLD,506001,19-03-2018,15-03-2018,05-04-2018,4476,10-04-2018,1.07E+01
2863633,C,3,560011,233,233,131,A,ADLD,560048,25-09-2017,22-09-2017,12-02-2018,4461,15-02-2018,1.42E+01
2885147,AJ,6,160059,0,233,131,A,ADLD,140307,20-05-2017,20-05-2017,19-02-2018,4437,22-02-2018,1.63E+01
2898151,AN,21,110015,233,233,131,A,ADLD,122006,18-03-2017,11-03-2017,22-02-2018,4580,26-02-2018,1.38E+01
2906101,AN,7,500004,233,233,131,A,ADLD,500032,07-05-2016,04-05-2016,25-02-2018,4403,27-02-2018,1.45E+01
2904549,AN,22,400104,233,233,131,A,ADLD,400709,06-10-2017,01-10-2017,24-02-2018,4581,04-03-2018,1.15E+01
2896060,AN,2,110018,233,233,131,A,ADLD,110096,05-05-2017,08-03-2018,22-02-2018,4147,27-02-2018,1.43E+01
2990092,AN,21,110015,233,233,228,A,ADLD,110060,16-05-2017,05-05-2017,17-03-2018,4580,19-03-2018,1.13E+01
2859982,K,1,400059,233,233,131,A,ADLD,400031,26-04-2017,25-04-2017,10-02-2018,4008,17-02-2018,1.69E+01
2993283,AA,24,110092,233,233,228,A,ADLD,201001,28-02-2018,04-07-2017,17-03-2018,4150,21-03-2018,1.32E+01
2981656,AN,21,110015,233,233,131,A,ADLD,201001,22-02-2018,20-02-2018,15-03-2018,4580,22-03-2018,1.12E+01
3016993,C,6,160059,233,233,228,B,ADLD,160047,05-02-2018,23-10-2017,25-03-2018,4549,26-03-2018,1.24E+01
3020178,C,2,110018,308,233,228,A,ADLD,110007,05-03-2018,23-03-2018,26-03-2018,4550,31-03-2018,1.00E+01
3055775,C,1,400059,233,233,131,B,ADLD,422006,26-12-2017,26-12-2017,05-04-2018,4545,09-04-2018,1.06E+01
2922744,AN,3,560011,233,245,131,A,ADLD,560001,23-06-2017,15-05-2017,28-02-2018,4467,06-03-2018,1.31E+01
2993704,C,3,560011,308,245,131,A,ADLD,560025,03-11-2017,15-05-2017,18-03-2018,4461,27-03-2018,1.15E+01
3094554,AN,21,110015,233,245,131,A,ADLD,110034,23-11-2017,22-11-2017,18-04-2018,4580,20-04-2018,9.62E+00
2888719,AN,2,110018,233,233,131,A,ADLD,110077,16-12-2017,15-12-2017,20-02-2018,4147,22-02-2018,1.67E+01
2853944,AN,22,400104,233,233,131,A,ADLD,382481,19-01-2018,19-10-2016,09-02-2018,4581,15-02-2018,1.47E+01
2909544,C,10,226010,233,233,131,A,ADLD,226010,14-11-2017,14-11-2017,26-02-2018,4444,04-03-2018,1.28E+01
2982999,AN,26,560066,308,233,228,A,ADLD,560068,24-02-2018,06-02-2017,15-03-2018,5001,21-03-2018,9.30E+00
2990579,AN,26,560066,233,233,131,B,ADLD,603202,12-05-2016,10-05-2016,17-03-2018,5001,20-03-2018,1.27E+01
2880636,C,2,110018,233,233,228,A,ADLD,110015,10-01-2018,26-12-2017,17-02-2018,4550,25-02-2018,1.49E+01
3043729,AJ,8,700064,233,233,131,A,ADLD,700067,14-01-2018,14-01-2018,31-03-2018,4499,14-04-2018,1.24E+01
2931809,AM,5,380009,233,245,131,A,ADLD,380051,09-03-2017,09-03-2017,03-03-2018,4034,05-03-2018,1.43E+01
2957358,AN,22,400104,233,233,131,A,ADLD,421003,10-04-2017,08-04-2017,08-03-2018,4581,17-03-2018,1.29E+01
2994391,AJ,8,700064,233,233,131,A,ADLD,700069,17-08-2017,12-08-2017,18-03-2018,4499,23-03-2018,1.36E+01
2832060,AN,21,110015,233,233,228,A,ADLD,122001,18-01-2018,17-06-2017,02-02-2018,4580,05-02-2018,1.41E+01
3056378,AJ,7,500004,233,233,131,C,ADLD,500043,10-08-2017,17-05-2017,05-04-2018,4474,07-04-2018,1.21E+01
3063149,AN,26,560066,233,233,131,A,ADLD,560016,06-10-2017,28-09-2017,07-04-2018,5001,12-04-2018,8.83E+00
2837259,AJ,3,560011,233,233,228,A,ADLD,560103,14-01-2018,18-01-2017,03-02-2018,4460,05-02-2018,1.44E+01
2822456,C,2,110018,233,233,228,A,ADLD,110029,09-08-2017,21-07-2017,30-01-2018,4094,05-02-2018,1.56E+01
2879726,AN,21,110015,233,233,131,A,ADLD,201301,30-01-2018,29-01-2018,17-02-2018,4580,19-02-2018,1.27E+01
2869881,AJ,17,800001,233,233,131,C,ADLD,814112,20-01-2018,18-04-2017,14-02-2018,4370,19-02-2018,1.50E+01
2866713,C,1,400059,233,233,131,A,ADLD,400607,02-06-2017,02-06-2017,13-02-2018,4545,19-02-2018,1.36E+01
2876363,C,2,110018,233,233,131,A,ADLD,110003,01-01-2018,01-01-2018,16-02-2018,4091,20-02-2018,1.57E+01
2898708,AN,17,800001,233,233,131,C,ADLD,834001,01-11-2017,27-07-2017,22-02-2018,4538,26-02-2018,1.52E+01
2838847,AJ,2,110018,233,233,131,B,ADLD,123110,15-05-2017,12-05-2017,04-02-2018,4388,22-02-2018,1.38E+01
2938467,C,2,110018,233,233,228,A,ADLD,110065,15-10-2017,28-09-2016,04-03-2018,4091,08-03-2018,1.39E+01
2983348,AN,22,400104,233,233,131,A,ADLD,400102,10-06-2017,09-06-2017,15-03-2018,4581,19-03-2018,1.18E+01
2987521,AN,21,110015,233,233,131,B,ADLD,135133,01-06-2017,23-05-2017,16-03-2018,4580,19-03-2018,1.14E+01
2978945,AN,8,700064,201,233,131,D,ADLD,754010,28-11-2017,14-07-2016,14-03-2018,4508,24-03-2018,1.34E+01
3033977,AN,21,110015,233,233,131,B,ADLD,305004,25-08-2017,21-08-2017,29-03-2018,4580,02-04-2018,1.08E+01
2923243,C,1,400059,233,233,131,A,ADLD,400013,17-06-2017,16-06-2017,28-02-2018,4545,27-03-2018,1.24E+01
2957642,C,8,700064,233,233,131,A,ADLD,700107,19-11-2017,17-11-2017,08-03-2018,4500,12-03-2018,1.28E+01
3067360,AN,22,400104,233,233,131,A,ADLD,400705,06-10-2017,03-10-2017,09-04-2018,4581,11-04-2018,1.04E+01
3063241,AN,8,700064,233,233,131,A,ADLD,700159,02-05-2017,19-04-2017,07-04-2018,4508,13-04-2018,1.02E+01
3050398,AI,27,110034,233,233,131,B,ADLD,305001,08-02-2018,08-02-2018,03-04-2018,4388,15-04-2018,9.72E+00
2883633,AJ,3,560011,233,245,131,A,ADLD,560002,20-07-2017,20-07-2017,18-02-2018,4460,21-02-2018,1.40E+01
3071319,AD,2,110018,233,233,131,A,ADLD,110048,29-06-2017,14-05-2017,10-04-2018,4148,13-04-2018,1.38E+01
3071319,C,2,110018,233,233,131,A,ADLD,110048,29-06-2017,05-10-2016,10-04-2018,4148,13-04-2018,1.41E+01
2873223,C,6,160059,233,233,131,B,ADLD,147001,04-12-2017,01-12-2017,15-02-2018,4549,20-02-2018,1.51E+01
2843599,AJ,2,110018,233,233,228,A,ADLD,110074,20-01-2018,03-05-2017,06-02-2018,4388,09-02-2018,1.38E+01
2861122,AD,12,302006,233,233,131,C,ADLD,301001,12-10-2017,09-09-2017,11-02-2018,4408,04-03-2018,1.52E+01
2932092,C,9,411016,233,233,131,A,ADLD,411057,16-05-2017,11-05-2017,03-03-2018,4548,26-03-2018,1.30E+01
2940179,C,3,560011,233,233,131,A,ADLD,560070,21-04-2017,18-04-2017,05-03-2018,4461,07-03-2018,1.28E+01
2988319,AE,1,400059,233,233,131,A,ADLD,400067,15-04-2017,14-04-2017,16-03-2018,4015,19-03-2018,1.53E+01
3025604,C,4,600024,233,233,131,A,ADLD,600014,24-11-2017,24-11-2017,27-03-2018,4483,01-04-2018,1.27E+01
2869789,AN,4,600024,233,233,131,C,ADLD,605006,24-06-2017,22-06-2017,14-02-2018,4490,16-02-2018,1.52E+01
2889302,AN,21,110015,233,233,228,A,ADLD,302020,04-02-2018,19-05-2016,20-02-2018,4580,21-02-2018,1.34E+01
2882211,AN,22,400104,233,233,131,B,ADLD,416416,11-05-2017,06-03-2018,17-02-2018,4581,22-02-2018,1.51E+01
2989435,AJ,2,110018,233,233,131,A,ADLD,122001,22-06-2017,20-06-2016,16-03-2018,4388,22-03-2018,1.45E+01
3015347,AN,21,110015,233,233,131,A,ADLD,302017,12-07-2017,04-07-2017,24-03-2018,4580,27-03-2018,1.15E+01
2867283,AN,22,400104,233,233,131,A,ADLD,380054,23-06-2016,22-06-2016,13-02-2018,4581,16-02-2018,1.37E+01
2824721,AI,9,411016,233,233,131,B,ADLD,440018,07-12-2017,07-12-2017,31-01-2018,4021,10-02-2018,1.64E+01
2884121,AN,3,560011,233,233,131,A,ADLD,560102,24-05-2017,24-05-2017,19-02-2018,4467,20-02-2018,1.41E+01
2898579,AN,8,700064,233,233,131,A,ADLD,700060,30-11-2017,31-12-2016,22-02-2018,4508,26-02-2018,1.44E+01
2930545,AJ,3,560011,233,233,131,C,ADLD,571105,01-04-2017,01-04-2017,02-03-2018,4460,06-03-2018,1.29E+01
2897287,AN,2,110018,233,233,131,A,ADLD,110035,21-11-2017,04-12-2017,22-02-2018,4147,10-03-2018,1.38E+01
2987494,AJ,25,560037,233,233,131,A,ADLD,560004,13-05-2017,12-05-2017,16-03-2018,4460,19-03-2018,1.26E+01
3023188,AJ,23,400001,233,233,131,A,ADLD,411001,23-08-2017,21-08-2017,26-03-2018,4398,28-03-2018,1.25E+01
3022551,AD,2,110018,233,233,228,A,ADLD,122011,05-08-2017,12-02-2017,26-03-2018,4148,30-03-2018,1.30E+01
2988009,C,7,500004,233,233,228,C,ADLD,530048,06-02-2018,21-06-2016,16-03-2018,4477,28-03-2018,1.27E+01
3082059,AI,6,160059,233,233,131,C,ADLD,141008,21-11-2017,21-11-2017,13-04-2018,4437,18-04-2018,1.25E+01
2830335,AN,21,110015,233,245,131,A,ADLD,110029,15-03-2017,11-03-2017,02-02-2018,4580,05-02-2018,1.30E+01
3066418,AJ,27,110034,233,245,228,A,ADLD,110029,30-12-2017,11-12-2017,08-04-2018,4388,12-04-2018,1.15E+01
2861471,AN,2,110018,233,233,131,A,ADLD,110017,05-05-2016,04-05-2016,11-02-2018,4147,17-02-2018,1.61E+01
2852221,C,12,302006,233,233,131,C,ADLD,335001,15-11-2017,15-11-2017,08-02-2018,4453,14-02-2018,1.39E+01
2980758,Y,2,110018,233,233,131,A,ADLD,110057,29-03-2017,23-03-2017,14-03-2018,4147,17-03-2018,1.33E+01
2899742,AI,7,500004,233,233,131,A,ADLD,500015,20-11-2017,20-11-2017,23-02-2018,4474,24-02-2018,1.39E+01
2958934,C,3,560011,233,245,131,A,ADLD,560068,21-03-2017,21-03-2017,09-03-2018,4461,14-03-2018,1.46E+01
3043450,AJ,25,560037,308,245,228,A,ADLD,560068,07-06-2017,29-03-2018,31-03-2018,4460,10-04-2018,1.23E+01
2970730,AN,26,560066,201,201,131,0,ADLD,670102,29-12-2017,19-08-2017,12-03-2018,4495,16-03-2018,1.54E+01
2950439,AN,22,400104,308,233,131,A,ADLD,400070,18-08-2017,17-08-2017,07-03-2018,4581,13-03-2018,1.10E+01
3043956,C,12,302006,233,233,228,B,ADLD,313002,19-08-2017,13-08-2017,31-03-2018,4453,07-04-2018,1.22E+01
2949332,D,1,400059,233,233,228,B,ADLD,574104,18-02-2018,01-12-2016,07-03-2018,4390,10-03-2018,1.33E+01
3022528,AE,2,110018,233,233,131,C,ADLD,143521,19-09-2017,04-04-2017,26-03-2018,4093,02-04-2018,1.37E+01
3022528,AN,2,110018,233,233,131,C,ADLD,143521,19-09-2017,09-03-2017,26-03-2018,4093,02-04-2018,1.37E+01
2940105,AN,3,560011,233,233,131,B,ADLD,585102,08-06-2017,06-06-2017,05-03-2018,4467,07-03-2018,1.28E+01
2969821,AN,22,400104,233,233,131,C,ADLD,492009,01-05-2017,28-04-2017,11-03-2018,4581,13-03-2018,1.21E+01
3045195,AA,3,560011,233,233,131,A,ADLD,560037,06-09-2017,24-05-2017,01-04-2018,4400,04-04-2018,1.16E+01
2881265,AN,7,500004,233,233,131,A,ADLD,500072,23-11-2016,12-11-2016,17-02-2018,4403,22-02-2018,1.46E+01
2962684,C,2,110018,233,233,131,A,ADLD,122001,01-11-2017,17-10-2017,10-03-2018,4091,13-03-2018,1.36E+01
3032071,AI,27,110034,233,233,131,A,ADLD,110085,08-01-2018,08-01-2018,28-03-2018,4388,04-04-2018,1.09E+01
3066314,AJ,6,160059,233,233,228,B,ADLD,160103,01-10-2017,26-09-2017,08-04-2018,4437,11-04-2018,1.06E+01
2904296,AN,22,400104,233,233,131,A,ADLD,382213,23-11-2017,19-11-2017,24-02-2018,4581,27-02-2018,1.32E+01
2896979,AN,22,400104,233,233,131,A,ADLD,400004,26-10-2017,25-10-2017,22-02-2018,4581,26-02-2018,1.32E+01
2919542,J,2,110018,233,233,228,A,ADLD,500018,31-01-2018,26-01-2018,27-02-2018,4478,09-03-2018,1.27E+01
2969231,AJ,2,110018,233,233,228,A,ADLD,110059,27-01-2018,23-12-2017,10-03-2018,4388,15-03-2018,1.22E+01
2846802,H,1,400059,233,233,131,A,ADLD,110092,10-11-2016,06-11-2016,06-02-2018,4011,21-02-2018,1.67E+01
3034553,AN,26,560066,233,233,131,A,ADLD,560004,14-04-2017,29-03-2017,29-03-2018,5001,03-04-2018,9.39E+00
3040016,AN,21,110015,233,233,228,A,ADLD,121003,21-02-2018,04-12-2016,30-03-2018,4580,05-04-2018,1.07E+01
3031372,AN,22,400104,233,233,131,A,ADLD,411027,03-05-2017,02-05-2017,28-03-2018,4581,11-04-2018,1.29E+01
2864440,AJ,1,400059,233,0,131,A,ADLD,400049,15-05-2017,13-05-2017,12-02-2018,4398,15-02-2018,1.64E+01
2819923,AN,21,110015,233,233,131,A,ADLD,110052,06-07-2017,05-07-2017,30-01-2018,4580,02-02-2018,1.45E+01
2831967,AJ,12,302006,233,233,228,C,ADLD,335001,10-01-2018,11-06-2016,02-02-2018,4407,05-02-2018,1.65E+01
2947841,AB,1,400059,233,233,228,A,ADLD,500044,02-12-2017,08-07-2017,06-03-2018,4390,11-03-2018,1.29E+01
3045429,AN,22,400104,233,233,131,A,ADLD,400051,12-02-2017,09-02-2017,02-04-2018,4581,11-04-2018,9.42E+00
2970924,AD,4,600024,233,233,131,A,ADLD,600063,14-02-2018,22-11-2017,12-03-2018,4488,16-03-2018,1.16E+01
2837243,AD,8,700064,233,233,131,A,ADLD,700040,22-11-2017,13-11-2017,03-02-2018,4510,08-02-2018,1.54E+01
2879384,AJ,2,110018,233,233,228,A,ADLD,110036,19-01-2018,03-08-2017,17-02-2018,4388,21-02-2018,1.36E+01
2891870,C,2,110018,233,233,228,A,ADLD,121001,02-07-2017,17-06-2017,21-02-2018,4091,23-02-2018,1.49E+01
2883974,AJ,1,400059,233,233,131,A,ADLD,400603,18-05-2017,18-05-2017,18-02-2018,4398,24-02-2018,1.41E+01
2938775,AN,22,400104,233,233,131,A,ADLD,411015,18-07-2017,17-07-2017,04-03-2018,4581,07-03-2018,1.20E+01
3074351,AN,26,560066,233,233,131,A,ADLD,560068,22-05-2017,20-05-2017,11-04-2018,5001,15-04-2018,8.79E+00
2877056,S,2,110018,233,233,131,A,ADLD,121005,08-07-2017,29-06-2017,16-02-2018,4150,24-02-2018,1.57E+01
2970111,AN,8,700064,233,233,131,A,ADLD,700050,13-10-2017,11-10-2017,11-03-2018,4508,14-03-2018,1.27E+01
3080146,AJ,23,400001,308,233,228,A,ADLD,400070,10-09-2017,29-07-2017,13-04-2018,4398,16-04-2018,1.11E+01
2943701,Y,2,110018,233,233,131,A,ADLD,110001,01-09-2017,24-08-2017,06-03-2018,4147,08-03-2018,1.44E+01
3045283,AN,26,560066,308,233,131,A,ADLD,560077,21-06-2017,12-06-2017,02-04-2018,5001,12-04-2018,7.96E+00
3065906,AN,21,110015,233,245,131,A,ADLD,110001,25-05-2017,24-05-2017,08-04-2018,4580,12-04-2018,9.78E+00
2862179,AN,2,110018,233,233,131,A,ADLD,110021,15-01-2018,01-01-2018,12-02-2018,4147,15-02-2018,1.45E+01
3007678,C,12,302006,233,233,131,B,ADLD,313004,12-05-2017,06-05-2017,22-03-2018,4453,24-03-2018,1.32E+01
3075617,C,5,380009,233,233,228,B,ADLD,395002,26-02-2018,25-02-2018,11-04-2018,4546,16-04-2018,1.21E+01
2859570,AN,21,110015,233,233,131,A,ADLD,122018,19-04-2017,17-04-2017,10-02-2018,4580,15-02-2018,1.30E+01
2923541,AJ,7,500004,233,233,228,C,ADLD,535501,17-06-2017,05-06-2017,28-02-2018,4474,07-03-2018,1.31E+01
2940662,S,24,110092,233,233,131,B,ADLD,243001,12-01-2018,08-12-2017,05-03-2018,4150,08-03-2018,1.35E+01
2845500,AN,17,800001,233,233,131,A,ADLD,800020,20-12-2017,30-06-2017,06-02-2018,4538,14-02-2018,1.43E+01
2879099,AJ,10,226010,201,233,228,0,ADLD,221208,13-10-2017,22-11-2015,16-02-2018,4444,23-02-2018,1.66E+01
2928908,G,1,400059,233,233,131,A,ADLD,800020,06-02-2018,17-06-2017,01-03-2018,4011,08-03-2018,1.52E+01
2873349,AN,2,110018,233,233,131,A,ADLD,110029,18-12-2017,17-12-2017,15-02-2018,4147,19-02-2018,1.48E+01
2889360,C,12,302006,233,233,131,A,ADLD,302019,19-11-2017,13-11-2017,20-02-2018,4453,23-02-2018,1.37E+01
2939201,AJ,2,110018,233,233,228,A,ADLD,201010,25-01-2018,15-05-2017,04-03-2018,4388,06-03-2018,1.35E+01
2923739,C,1,400059,233,233,131,A,ADLD,400059,12-03-2017,04-03-2017,28-02-2018,4545,06-03-2018,1.27E+01
2970307,AN,21,110015,233,233,131,A,ADLD,110059,03-08-2017,02-08-2017,11-03-2018,4580,14-03-2018,1.14E+01
2947713,AN,21,110015,233,233,131,B,ADLD,301019,19-04-2017,17-04-2017,06-03-2018,4580,19-03-2018,1.17E+01
2975344,AN,7,500004,233,233,131,A,ADLD,500003,21-05-2016,03-03-2017,13-03-2018,4403,20-03-2018,1.38E+01
3000065,AN,21,110015,233,233,228,A,ADLD,122003,20-02-2018,30-01-2018,20-03-2018,4580,27-03-2018,1.19E+01
3029873,C,4,600024,233,233,131,A,ADLD,600078,10-05-2017,09-05-2017,28-03-2018,4483,31-03-2018,1.24E+01
3047292,AN,8,700064,233,233,131,C,ADLD,751025,03-11-2017,01-10-2017,02-04-2018,4508,05-04-2018,1.14E+01
3063634,Y,7,500004,233,233,131,A,ADLD,500049,24-02-2018,24-02-2018,07-04-2018,4403,11-04-2018,1.10E+01
3068998,C,2,110018,308,233,131,A,ADLD,110092,06-03-2018,03-11-2017,09-04-2018,4091,16-04-2018,1.11E+01
2867358,C,8,700064,233,233,131,C,ADLD,751015,24-11-2017,20-11-2017,13-02-2018,4500,15-02-2018,1.44E+01
2930410,AN,21,110015,233,233,131,B,ADLD,147001,18-12-2016,06-10-2016,02-03-2018,4580,05-04-2018,1.09E+01
3060511,AN,21,110015,233,233,131,A,ADLD,110027,25-07-2017,23-07-2017,06-04-2018,4580,10-04-2018,9.91E+00
2843615,J,12,302006,233,233,131,A,ADLD,302015,26-01-2018,21-01-2018,06-02-2018,4459,08-02-2018,1.46E+01
2979241,C,9,411016,233,233,131,A,ADLD,411013,07-12-2017,05-12-2017,14-03-2018,4022,19-03-2018,1.42E+01
2928883,AI,23,400001,233,245,131,A,ADLD,380028,07-10-2017,06-10-2017,01-03-2018,4398,10-03-2018,1.46E+01
3058996,AJ,8,700064,233,233,131,A,ADLD,700007,08-09-2017,02-09-2017,05-04-2018,4503,07-04-2018,1.13E+01
3066108,C,2,110018,308,233,228,A,ADLD,110047,11-03-2018,11-03-2018,08-04-2018,4091,12-04-2018,1.18E+01
2879778,C,2,110018,233,233,131,A,ADLD,110085,08-11-2017,06-11-2017,17-02-2018,4550,21-02-2018,1.50E+01
2831235,AM,6,160059,233,233,131,B,ADLD,133001,01-12-2017,01-12-2017,02-02-2018,4435,10-02-2018,1.37E+01
2882434,AN,2,110018,233,233,131,A,ADLD,110007,23-12-2017,22-12-2017,17-02-2018,4147,21-02-2018,1.47E+01
2884444,AJ,2,110018,233,233,131,A,ADLD,110033,05-12-2016,03-12-2016,19-02-2018,4388,23-02-2018,1.60E+01
2855251,AF,6,160059,233,233,131,A,ADLD,160062,14-02-2017,08-02-2017,09-02-2018,4673,02-03-2018,1.28E+01
2926684,C,2,110018,233,233,228,A,ADLD,122006,16-12-2017,22-08-2017,01-03-2018,4094,04-03-2018,1.46E+01
2940514,AJ,3,560011,233,233,131,A,ADLD,560048,09-06-2017,02-06-2017,05-03-2018,4460,10-03-2018,1.28E+01
2934893,AJ,12,302006,233,233,131,B,ADLD,342008,21-12-2017,15-12-2017,03-03-2018,4407,09-03-2018,1.26E+01
2984019,AN,22,400104,233,233,131,A,ADLD,380007,19-06-2017,12-05-2017,15-03-2018,4581,20-03-2018,1.08E+01
3009898,AN,21,110015,233,233,131,A,ADLD,302002,28-07-2017,26-07-2017,23-03-2018,4580,27-03-2018,1.25E+01
3017441,AJ,27,110034,233,233,131,A,ADLD,201304,27-09-2017,19-07-2017,25-03-2018,4388,31-03-2018,1.21E+01
3023400,AJ,27,110034,233,233,228,A,ADLD,226017,17-02-2018,01-06-2017,26-03-2018,4388,07-04-2018,1.34E+01
2872669,AD,3,560011,233,245,228,A,ADLD,560072,31-12-2017,07-10-2017,15-02-2018,4468,23-02-2018,1.49E+01
2866202,AN,22,400104,233,233,131,B,ADLD,395008,26-09-2017,19-09-2017,13-02-2018,4581,17-02-2018,1.54E+01
2876734,AF,2,110018,233,233,131,A,ADLD,201012,20-01-2018,20-01-2018,16-02-2018,4388,23-02-2018,1.46E+01
2957539,AJ,27,110034,233,233,131,A,ADLD,110040,02-12-2017,01-12-2017,08-03-2018,4388,24-03-2018,1.21E+01
2941783,G,1,400059,233,233,228,B,ADLD,282001,12-09-2017,05-06-2017,05-03-2018,4011,06-03-2018,1.42E+01
2826708,C,2,110018,233,233,131,A,ADLD,110015,30-05-2017,20-05-2017,31-01-2018,4094,02-02-2018,1.57E+01
3006965,AD,3,560011,233,233,131,B,ADLD,625009,25-07-2017,18-07-2017,22-03-2018,5146,04-04-2018,9.95E+00
2852045,AN,21,110015,233,233,131,B,ADLD,282010,21-04-2017,24-02-2017,08-02-2018,4580,17-02-2018,1.32E+01
2939555,AJ,2,110018,233,233,131,B,ADLD,201201,16-02-2018,29-11-2017,05-03-2018,4388,09-03-2018,1.25E+01
2899738,AD,7,500004,233,233,228,A,ADLD,500017,07-02-2018,24-06-2017,23-02-2018,4540,26-02-2018,1.36E+01
2830927,Y,17,800001,233,233,131,C,ADLD,855107,07-11-2017,14-10-2017,02-02-2018,4538,05-02-2018,1.45E+01
